ltable_id,rtable_id,label,cluster_id_left,cluster_id_right,pair_id
127,815,0,126,724,53570958#86146945
1035,1926,0,863,1326,79449686#13198918
1774,79,0,1275,78,24809375#68927016
509,1324,0,471,507,51932883#98657220
1545,1269,0,1154,751,65327827#83328707
2878,1569,0,2432,1148,59324937#64181180
1956,650,0,69,587,34001198#50926478
2619,1526,0,1604,1123,31686048#48701388
813,2741,0,349,309,91497919#44683999
2085,1842,0,735,886,55104249#44557157
2640,59,0,1616,59,36109749#50657212
2880,1319,0,2432,1017,36752919#69401250
2325,2149,0,212,119,66752788#57492067
2494,742,0,253,664,59259892#49621569
1851,1860,0,1315,1017,49935978#84135482
999,1384,0,433,1053,13846090#53926646
1780,653,0,800,509,50986653#87343722
519,1435,0,481,219,22894971#62773065
1362,435,0,1054,408,77979348#93569607
1863,1466,0,461,1100,84918364#28879558
754,2361,0,672,1509,53786121#62303304
1918,1275,0,798,167,61938708#95290520
104,645,0,103,582,64603834#77477545
830,1431,0,729,1078,22377043#23447056
2685,123,0,2,119,88727182#41132356
754,283,0,672,269,53786121#34934382
253,1144,0,243,132,45792041#69030235
340,223,0,326,213,66760494#75622670
694,2490,0,624,672,60979507#50552219
940,1860,0,807,1017,76201283#84135482
1959,2324,0,1362,751,72520457#39148335
2159,1979,0,1444,1352,89167001#41901856
1922,759,0,1029,679,40550170#72164444
34,317,0,34,299,97937089#49832619
2312,719,0,1505,140,22704036#19744218
2553,812,0,1588,722,34480831#83579294
2268,1860,0,1488,1017,50284595#84135482
686,2743,0,616,1637,24092458#59603024
1060,1057,0,880,882,90186955#24569479
77,2076,0,77,1384,80768725#47988383
2672,1643,0,1625,969,78072487#80714779
2419,2849,0,746,2432,77424589#49930606
2793,790,0,1622,705,42663954#56865642
679,2819,0,610,2432,19301010#41670548
312,325,0,300,307,57404510#65894559
2623,163,0,172,157,83549502#64773733
651,213,0,588,203,48818759#82270293
1636,716,0,335,641,7580176#16860122
772,1489,0,686,206,35724064#27135511
147,656,0,146,565,41704902#62898389
2482,812,0,682,722,87429342#83579294
743,1715,0,220,621,16177635#67293935
2819,341,0,2432,323,51946981#5628683
1312,2062,0,1024,1379,32204159#74659398
101,2189,0,100,1441,68696736#48650597
2679,1397,0,1594,1061,64708117#38118876
156,1483,0,155,734,29204789#34752640
2595,2585,0,1223,280,50487142#31142120
689,1895,0,619,730,78831007#33138819
2374,161,0,1530,155,63587638#78241304
776,541,0,689,498,22430617#48046242
2730,353,0,1639,334,63419453#98589216
991,1247,0,6,982,10903441#91880654
1308,581,0,1023,529,18908808#8289216
527,937,0,489,278,30217405#28738167
576,1145,0,533,935,41113112#38339458
926,583,0,797,531,75486692#30835489
545,2316,0,507,1001,37497854#87522608
316,865,0,244,762,30719223#81633739
173,718,0,172,643,27286069#56278238
2257,2380,0,113,1519,70863968#47524277
2881,2406,0,2432,463,45913161#43895439
1898,1319,0,1335,1017,55268831#69401250
375,126,0,357,122,51652697#40610417
2323,1691,0,40,131,45001854#98849797
65,1046,0,65,875,98056386#37892018
665,911,0,597,790,1033917#46219568
1255,627,0,52,569,31670057#47688199
153,1801,0,152,938,28948362#70326774
2723,200,0,910,190,65124080#16972715
2761,1152,0,355,323,64340676#50986653
925,2664,0,640,1441,34752640#59899655
175,1168,0,174,35,84981584#52851190
163,650,0,162,587,66053411#50926478
2155,2132,0,1442,202,95666440#4030876
236,2663,0,227,746,3079056#35529221
1330,1319,0,1035,1017,30260024#69401250
981,1776,0,657,454,22775085#13939571
2755,2850,0,1614,2432,27801060#55544480
2163,2686,0,1447,1621,86355040#82640108
1927,607,0,1347,552,39381887#56834248
1273,2807,0,758,2432,54726010#23958745
2480,1624,0,1050,1176,77215589#27935191
1198,1691,0,558,131,62936992#98849797
283,1952,0,271,821,25782210#14364610
2883,1626,0,2432,1177,14364610#63899223
223,2221,0,214,176,49684971#19934535
1592,759,0,1174,679,73999754#72164444
912,222,0,788,212,55061424#81014895
1764,1199,0,1269,961,89126313#83726742
516,326,0,478,308,35560850#55343673
1860,1643,0,1319,969,58076544#80714779
507,54,0,117,54,9728574#25282467
2741,1280,0,1095,483,9315119#91698192
555,496,0,515,458,78891929#66316343
1617,856,0,79,754,33983082#59667572
90,71,0,89,71,86941968#83027890
906,911,0,783,790,95345402#46219568
1651,2132,0,1207,202,84310970#4030876
2463,1356,0,702,178,71489113#96837227
2491,589,0,1564,536,88722530#41647413
1711,147,0,1243,143,42480791#51140258
2310,1495,0,1504,122,75566537#51362158
489,2807,0,293,2432,77407598#23958745
835,2132,0,196,202,97354784#4030876
2786,2734,0,135,1635,36761895#46627365
612,2187,0,560,1440,42604445#42906184
2214,52,0,842,52,48369044#51672417
1607,2519,0,1107,58,43015965#4727942
2681,1974,0,218,1350,69221931#40160836
1124,1013,0,918,851,5355657#80768725
171,2149,0,170,119,74439167#57492067
2212,1509,0,187,833,50809231#62577468
952,1285,0,814,982,93986462#76430335
1168,2698,0,948,739,22881928#19443872
2704,1681,0,209,1206,98293160#27369443
494,1210,0,459,647,44994764#98749719
750,2849,0,668,2432,61306190#49930606
313,1097,0,301,374,90036333#13356205
1992,1238,0,158,978,48318366#54697856
2673,126,0,1335,122,56993303#40610417
447,1772,0,188,69,63297771#34387261
1384,2780,0,1065,0,60583815#25866919
1384,860,0,1065,367,60583815#81168575
1707,1626,0,3,1177,68933016#63899223
2360,1987,0,163,1355,86961593#50173209
825,759,0,724,679,91880654#72164444
330,948,0,316,814,7083119#1959777
530,581,0,492,529,21327467#8289216
342,186,0,328,178,17901460#69927371
1612,2276,0,1184,702,32308545#71489113
1350,2766,0,935,178,88678398#37471512
1387,1652,0,1068,1188,41191422#75017710
1848,2807,0,55,2432,38447746#23958745
2126,2281,0,1429,336,13490638#52433173
271,2076,0,261,1384,21249557#47988383
137,1397,0,136,1061,69838310#38118876
1723,823,0,1250,731,90023996#89031582
872,2354,0,195,1505,15194153#11257759
2079,1626,0,1404,1177,62124425#63899223
2472,1940,0,367,1060,85453054#60583815
1253,2851,0,97,2432,51313060#34501167
1746,1860,0,1260,1017,45727869#84135482
594,994,0,546,840,50944416#70833173
144,544,0,143,218,43328662#72455141
463,619,0,433,562,48633997#67366081
2521,2111,0,1573,1402,66752971#57299394
1227,1221,0,982,938,41725436#76292519
999,619,0,433,562,13846090#67366081
1782,1564,0,1279,123,70833173#51670299
1078,790,0,890,705,31504406#56865642
2485,1558,0,178,1142,96837227#88678398
2755,1057,0,1614,882,27801060#24569479
52,933,0,52,806,14120468#67460989
2885,1319,0,2432,1017,56798312#69401250
433,2476,0,407,1275,92992548#76467524
2883,2762,0,2432,194,14364610#2284449
1778,1806,0,694,1270,88773659#95436764
1849,2808,0,1314,2432,19604881#43265908
1359,1860,0,1051,1017,81948691#84135482
1992,363,0,158,341,48318366#5366972
841,182,0,736,174,47194137#57971400
1787,114,0,1282,111,47478087#66191134
2244,2738,0,1146,715,91706982#24477290
948,1238,0,518,978,47847019#54697856
565,481,0,523,446,31125761#45902708
657,2807,0,592,2432,34500339#23958745
1491,719,0,531,140,14399173#19744218
1759,2271,0,1267,596,48022262#50289237
354,65,0,339,65,72470859#64714684
2760,982,0,1616,90,48382327#33783807
2337,2374,0,1513,1515,59689363#38461619
234,486,0,225,336,29965851#28842793
609,129,0,558,125,82644991#25511984
683,2815,0,614,2432,57397557#30217405
2690,1076,0,1586,778,23158213#94750224
978,902,0,131,784,27880636#93464280
1560,1009,0,1161,848,40981278#38131875
2141,1068,0,1435,892,69530921#22881928
2156,94,0,44,93,95623366#30539466
2548,404,0,1586,331,34870253#57728272
1505,1384,0,1129,1053,86557034#53926646
2549,2799,0,1474,1095,85704324#56677319
1569,2237,0,1166,226,60604702#31225471
1210,2019,0,897,954,37710503#67358090
1970,1265,0,158,705,96291101#78845222
355,2701,0,340,1624,85344876#45641488
920,2237,0,271,226,78524102#31225471
896,974,0,617,669,93007560#57887557
782,1247,0,651,982,98547332#91880654
466,1843,0,436,1286,79879491#67925279
2378,2217,0,303,1453,60583235#35120725
566,1778,0,524,1257,79252396#31640964
2577,1624,0,1593,1176,91328452#27935191
1227,920,0,982,58,41725436#15223473
2244,1916,0,1146,1322,91706982#44933260
1189,1970,0,963,1347,37142582#44420446
2465,1159,0,1047,484,57812104#62911
2297,1057,0,1499,882,55037684#24569479
2886,795,0,2432,709,38461619#72112899
883,1801,0,203,938,66191134#70326774
610,815,0,559,724,27999294#86146945
909,234,0,377,224,52152289#52304649
1756,1356,0,528,178,41256110#96837227
189,1774,0,186,1255,38404089#35669299
1794,2173,0,1286,1432,93719349#48742674
1505,1212,0,1129,967,86557034#38034518
1892,1552,0,1332,1139,51842616#66815853
403,964,0,381,822,29545459#94235955
398,1494,0,377,1110,59787361#85573175
981,815,0,657,724,22775085#86146945
1776,2151,0,528,1420,81497694#25462564
2567,163,0,1248,157,75913694#64773733
743,815,0,220,724,16177635#86146945
438,2498,0,412,711,96846981#66638241
664,728,0,596,652,37007640#72737814
1109,2807,0,909,2432,98041228#23958745
390,1094,0,371,906,96635773#90477916
1298,909,0,331,789,56052842#70351063
2730,1860,0,1639,1017,63419453#84135482
2224,1326,0,325,466,93005874#53041457
1492,612,0,582,102,47684966#63946017
89,2807,0,88,2432,48678537#23958745
1529,894,0,1143,779,36532408#67963843
1572,911,0,472,790,33138819#46219568
546,860,0,116,367,71745200#81168575
2009,2202,0,199,585,27177785#70894508
581,1013,0,166,851,59003801#80768725
1916,1626,0,1342,1177,34501167#63899223
138,1605,0,137,1168,45049276#17562112
988,805,0,836,718,48093129#18404871
362,1319,0,307,1017,39460007#69401250
382,1801,0,363,938,15415378#70326774
41,435,0,41,408,64692162#93569607
407,1508,0,81,1114,36711460#87951789
542,911,0,504,790,52196594#46219568
244,1247,0,235,982,19089912#91880654
1996,1221,0,368,938,50677786#76292519
2698,2157,0,10,1424,47616003#75776051
886,1528,0,766,1125,94415653#71406090
1407,2539,0,1078,253,54538502#39381887
2096,2853,0,1414,2432,41790027#6466874
880,2298,0,764,1485,44537944#80753512
50,1247,0,50,982,2798076#91880654
471,551,0,234,506,6657871#85241565
2888,1319,0,2432,1017,26824090#69401250
2613,1577,0,443,1154,64565521#67358514
2889,1895,0,2432,730,53926646#33138819
205,1057,0,200,882,66814546#24569479
1305,1711,0,495,286,43895439#68696736
1957,317,0,952,299,90972374#49832619
2794,2486,0,1648,489,73327923#38999825
2062,2237,0,289,226,58057278#31225471
2156,2841,0,44,2432,95623366#19025128
2447,1895,0,314,730,83448526#33138819
2459,1870,0,1555,269,53951521#32769865
1997,651,0,1100,588,74483795#44775009
2571,637,0,1197,576,78504454#78504459
1045,1101,0,870,374,31469368#65048923
1915,1397,0,124,1061,59311367#38118876
276,32,0,265,32,25304065#68725256
1859,2756,0,146,177,90976817#52425202
2674,817,0,1408,178,46824556#81439789
1952,911,0,1359,790,34446457#46219568
700,2542,0,629,545,98849797#28827747
1220,2198,0,979,63,25446597#22894971
1704,1774,0,1240,1255,45868388#35669299
1123,2249,0,884,23,40752015#20813006
1549,1979,0,859,1352,53084442#41901856
1823,1397,0,751,1061,39148335#38118876
2247,2298,0,76,1485,50289237#80753512
1657,295,0,1208,280,51243278#92872793
2160,1397,0,145,1061,73590711#38118876
2583,911,0,291,790,62293619#46219568
2433,2854,0,621,2432,84697625#66195117
1011,812,0,848,722,57701483#83579294
482,2286,0,450,1300,37035540#48678537
689,796,0,619,710,78831007#49860479
1272,1314,0,898,902,58227335#37801039
1063,706,0,616,97,25511984#90868693
391,1621,0,372,1174,49740099#44805563
967,525,0,342,487,62368315#64284441
1953,1870,0,1360,269,82913198#32769865
1308,1847,0,1023,1290,18908808#70269940
786,64,0,696,64,64313181#62662513
1460,1529,0,1024,1126,27852334#50176096
1562,1183,0,1163,952,79593673#54595406
686,1929,0,616,1328,24092458#41077263
499,1463,0,464,629,65153939#27880636
2775,2649,0,1646,1608,89749927#28978825
2425,2434,0,1545,1539,30875366#27852334
627,2626,0,85,1599,30924595#22736212
1993,1926,0,947,1326,44568249#13198918
252,2815,0,242,2432,55624269#30217405
1250,2009,0,988,730,19945710#40357787
102,2237,0,101,226,85304830#31225471
2890,1397,0,2432,1061,17517797#38118876
2835,2298,0,2432,1485,60109495#80753512
2475,1319,0,1560,1017,83472763#69401250
2230,2589,0,1261,1448,82372668#63292418
2167,301,0,151,284,53540419#19143488
2845,2091,0,2432,761,22166909#45145764
1061,1881,0,52,254,95409910#65414283
722,745,0,646,433,36688224#32710705
1805,2767,0,952,1465,52378852#23753239
202,134,0,198,130,92647013#65533380
444,815,0,417,724,75012430#86146945
1236,1454,0,719,621,19143488#84697625
705,1858,0,634,84,78834821#25820683
2222,1860,0,149,1017,67780963#84135482
1965,414,0,1365,387,92624064#29319775
601,1790,0,551,1263,42055621#65217016
817,2214,0,718,1452,9789508#48093129
426,911,0,401,790,26055338#46219568
617,1152,0,564,323,31785582#50986653
848,911,0,741,790,43700412#46219568
2356,2149,0,520,119,65827720#57492067
1998,1163,0,1375,943,38908587#97174200
116,1112,0,115,716,66083674#44729677
2570,2174,0,908,1433,86328493#71677838
1584,2016,0,597,158,53058929#75389886
708,650,0,636,587,12761549#50926478
526,1439,0,488,636,45641488#50502911
437,1556,0,411,102,62909298#64603834
1780,2327,0,800,214,50986653#59845812
2212,1730,0,187,1236,50809231#24903770
2888,491,0,2432,453,26824090#41191422
1406,1626,0,660,1177,56654036#63899223
704,1652,0,633,1188,51999280#75017710
212,2463,0,207,11,92199912#50564353
2116,2855,0,84,2432,60799591#9827810
1499,2762,0,1127,194,57619335#2284449
903,2249,0,193,23,35350872#20813006
236,2807,0,227,2432,3079056#23958745
2720,1860,0,1637,1017,85646035#84135482
2108,1858,0,69,84,22845181#25820683
794,1723,0,703,221,74759902#65693495
2553,1483,0,1588,734,34480831#34752640
1861,898,0,1320,360,88682962#77748256
2099,1624,0,1417,1176,21004261#27935191
1663,341,0,658,323,47023848#5628683
1301,1893,0,1020,1019,96478412#68752289
2187,656,0,1459,565,81077464#62898389
811,1644,0,714,847,55343673#20647957
795,805,0,704,718,65798606#18404871
1965,2811,0,1365,2432,92624064#13802221
2139,2695,0,1434,1338,52205735#35410623
2527,1958,0,1275,982,76467524#61486145
1980,2298,0,1370,1485,81534664#80753512
1001,2130,0,842,694,50359170#88773659
2410,147,0,1540,143,62062623#51140258
469,1319,0,439,1017,56630559#69401250
1905,1538,0,761,1104,86250508#74748782
1369,2087,0,1059,1199,68068024#77720212
487,751,0,454,672,53685432#80489256
683,2652,0,614,1544,57397557#34168295
1414,668,0,1081,602,22736212#91877800
1910,1624,0,1340,1176,57113507#27935191
1656,94,0,119,93,32769865#30539466
285,1475,0,273,311,41184909#84429009
683,71,0,614,71,57397557#83027890
2245,2295,0,276,69,73639504#3432365
1769,602,0,1272,547,37360366#79464526
365,824,0,347,732,49067884#7906126
1256,2036,0,539,1261,27756093#38422281
2564,1860,0,1473,1017,50176689#84135482
2590,2208,0,287,1448,56194318#83276805
742,911,0,663,790,76369891#46219568
675,835,0,607,738,95251640#31469368
568,911,0,526,790,27369443#46219568
2729,161,0,1277,155,92981397#78241304
1969,2737,0,295,1372,64773733#77279324
1149,1980,0,935,1353,51583866#50677786
1369,2814,0,1059,2432,68068024#40981278
1567,715,0,304,640,67086788#35884378
33,1936,0,33,593,39463606#41867761
2160,719,0,145,140,73590711#19744218
33,894,0,33,779,39463606#67963843
2734,140,0,11,136,90071261#73092958
2403,521,0,55,483,66814149#66123367
1484,53,0,1119,53,6290431#52438492
1550,815,0,645,724,91519193#86146945
1779,2365,0,1277,368,82877360#55212927
1391,2856,0,726,2432,46060858#76195289
9,1397,0,9,1061,51984550#38118876
1382,326,0,635,308,67554678#55343673
155,911,0,154,790,22926196#46219568
2352,2115,0,1522,39,28556391#46062024
1553,1278,0,1158,426,62773065#41256110
41,1860,0,41,1017,64692162#84135482
2047,2668,0,227,209,76444235#98293160
593,1617,0,545,1172,42074511#84558007
157,440,0,156,413,60378728#25945492
547,341,0,508,323,67708166#5628683
922,2721,0,795,1438,56609065#44079366
2643,2553,0,1617,1576,83171271#52476749
1835,283,0,1008,269,43522170#34934382
2563,1737,0,1591,1238,96435212#40735339
2085,650,0,735,587,55104249#50926478
279,2111,0,268,1402,73810179#57299394
1062,823,0,881,731,478870#89031582
325,1719,0,312,1227,98273310#75910021
256,311,0,246,293,51785841#61009090
2884,369,0,2432,346,67646392#44570489
2861,1463,0,2432,629,31627268#27880636
2131,440,0,39,413,35365744#25945492
2121,1773,0,1426,695,44557157#59667644
933,1285,0,802,982,84855664#76430335
1436,1096,0,810,907,27300438#43470746
1074,2442,0,608,227,16623046#3079056
2036,1707,0,1387,1222,25431697#20014256
2815,898,0,2432,360,70665219#77748256
73,201,0,73,191,45727120#13760497
2292,1658,0,1496,122,65926933#91573353
2723,2158,0,910,648,65124080#43742368
2087,353,0,899,334,57611897#98589216
600,2237,0,450,226,51590645#31225471
1472,1221,0,982,938,76430335#76292519
1957,476,0,952,442,90972374#51652697
2511,1870,0,282,269,93246129#32769865
319,1633,0,306,315,38564743#66985132
1494,974,0,1123,669,91193296#57887557
1063,1629,0,616,156,25511984#67262969
2341,1483,0,1516,734,53010211#34752640
522,1247,0,484,982,42412046#91880654
245,1152,0,236,323,61081823#50986653
1642,1928,0,1199,1327,44775009#69530921
161,815,0,160,724,11098395#86146945
2260,2226,0,1106,1457,54697856#31490474
1003,1924,0,844,539,53079510#22770211
2513,1319,0,261,1017,63882323#69401250
348,2460,0,333,212,52265517#37707111
1839,49,0,1309,49,90839732#47336087
1843,2237,0,94,226,59928566#31225471
1410,2845,0,1080,2432,1303912#46935854
1503,111,0,679,108,97573369#30429353
166,2435,0,165,1540,69821747#19947396
2291,1489,0,1085,206,91116388#27135511
1044,759,0,585,679,86551469#72164444
255,1611,0,245,453,50502911#86391670
361,114,0,344,111,87135655#66191134
848,2265,0,741,1471,43700412#9160265
996,2019,0,841,954,91549516#67358090
272,759,0,262,679,34826703#72164444
216,1624,0,211,1176,6800809#27935191
2657,2132,0,1622,202,21882686#4030876
1657,731,0,1208,655,51243278#18587726
1793,2846,0,1105,2432,63746156#24861177
217,2091,0,212,761,37707111#45145764
1696,323,0,1236,305,62284553#89090467
1907,271,0,1339,261,33950628#67897793
1961,1397,0,232,1061,60919867#38118876
2642,1606,0,1530,1169,75169795#90041180
1485,771,0,1120,690,86306023#74722865
1934,2221,0,581,176,29714425#19934535
2016,2687,0,1381,67,77595897#30190432
611,2587,0,548,715,25407477#35626804
247,911,0,238,790,53086722#46219568
2345,911,0,161,790,51105243#46219568
1521,2857,0,1140,2432,51298170#24809375
2892,1093,0,2432,905,56543853#68639106
2342,2793,0,620,1277,90041180#32868569
2789,1888,0,791,1311,52993309#72324795
1475,2319,0,228,37,87747626#41364197
119,2858,0,118,2432,35884378#21269706
608,2473,0,557,1554,45074607#70632726
897,1124,0,776,921,52323484#55076986
2557,431,0,1426,404,84780185#78989521
904,2477,0,772,978,32638940#61868091
16,2081,0,16,719,62911#70877243
1838,1052,0,1308,304,74977464#95547511
2686,1152,0,945,323,30014213#50986653
1085,815,0,895,724,18755950#86146945
2808,1399,0,2432,331,55136447#96573605
2499,1893,0,265,1019,56865642#68752289
363,775,0,345,685,72145468#48435137
1372,653,0,1061,509,72595895#87343722
783,2237,0,693,226,58116034#31225471
412,2613,0,389,1412,16319132#50532201
1739,440,0,1259,413,82042901#25945492
178,1870,0,177,269,93978472#32769865
1336,2130,0,1038,694,37790634#88773659
942,45,0,575,45,64234105#9390933
1293,2687,0,1015,67,77297699#30190432
205,213,0,200,203,66814546#82270293
1608,812,0,1182,722,72058257#83579294
1884,935,0,786,807,1970599#85646035
